file,n,m,weighted,opt,algo,con,run,rec,del
girgs/girg1700_6.soap,10001,8510426,1,1000009999,spaghetti,48,241109,0,0
girgs/girg1700_7.soap,10001,8510922,1,1000009999,gabow,88,1663,0,2
girgs/girg1700_7.soap,10001,8510922,1,1000009999,spaghetti,52,206551,0,0
girgs/girg1700_8.soap,10001,8507703,1,1000009999,gabow,83,1625,0,2
girgs/girg1700_8.soap,10001,8507703,1,1000009999,spaghetti,50,233350,0,0
girgs/girg1700_9.soap,10001,8512309,1,1000009999,gabow,85,1665,0,2
girgs/girg1700_9.soap,10001,8512309,1,1000009999,spaghetti,50,244398,0,0
girgs/girg1800_0.soap,10001,9010854,1,1000009999,gabow,87,1783,0,2
girgs/girg1800_0.soap,10001,9010854,1,1000009999,spaghetti,53,264417,0,0
girgs/girg1800_1.soap,10001,9014687,1,1000009999,gabow,87,1733,0,2
girgs/girg1800_1.soap,10001,9014687,1,1000009999,spaghetti,51,200328,0,0
girgs/girg1800_2.soap,10001,9011604,1,1000009999,gabow,87,1749,0,2
girgs/girg1800_2.soap,10001,9011604,1,1000009999,spaghetti,51,179573,0,0
girgs/girg1800_3.soap,10001,9007847,1,1000009999,gabow,85,1752,0,2
girgs/girg1800_3.soap,10001,9007847,1,1000009999,spaghetti,51,213573,0,0
girgs/girg1800_4.soap,10001,9011019,1,1000009999,gabow,88,1763,0,2
girgs/girg1800_4.soap,10001,9011019,1,1000009999,spaghetti,52,224902,0,0
girgs/girg1800_5.soap,10001,9009075,1,1000009999,gabow,86,1736,0,2
girgs/girg1800_5.soap,10001,9009075,1,1000009999,spaghetti,52,192631,0,0
girgs/girg1800_6.soap,10001,9008400,1,1000009999,gabow,86,1767,1,2
girgs/girg1800_6.soap,10001,9008400,1,1000009999,spaghetti,50,149073,0,0
girgs/girg1800_7.soap,10001,9007772,1,1000009999,gabow,86,1740,0,2
girgs/girg1800_7.soap,10001,9007772,1,1000009999,spaghetti,51,183838,0,0
girgs/girg1800_8.soap,10001,9013123,1,1000009999,gabow,85,1740,0,2
girgs/girg1800_8.soap,10001,9013123,1,1000009999,spaghetti,51,202766,0,0
girgs/girg1800_9.soap,10001,9008529,1,1000009999,gabow,82,1753,0,2
girgs/girg1800_9.soap,10001,9008529,1,1000009999,spaghetti,47,183199,0,0
girgs/girg1900_0.soap,10001,9507928,1,1000009999,gabow,87,1891,0,2
girgs/girg1900_0.soap,10001,9507928,1,1000009999,spaghetti,52,240915,0,0
girgs/girg1900_1.soap,10001,9506749,1,1000009999,gabow,84,1882,0,2
girgs/girg1900_1.soap,10001,9506749,1,1000009999,spaghetti,47,226269,0,0
girgs/girg1900_2.soap,10001,9516302,1,1000009999,gabow,89,1849,0,2
girgs/girg1900_2.soap,10001,9516302,1,1000009999,spaghetti,47,233858,0,0
girgs/girg1900_3.soap,10001,9512926,1,1000009999,gabow,90,1883,0,2
girgs/girg1900_3.soap,10001,9512926,1,1000009999,spaghetti,54,317739,0,0
girgs/girg1900_4.soap,10001,9509924,1,1000009999,gabow,85,1834,0,2
girgs/girg1900_4.soap,10001,9509924,1,1000009999,spaghetti,48,228293,0,0
girgs/girg1900_5.soap,10001,9506967,1,1000009999,gabow,89,1885,0,2
girgs/girg1900_5.soap,10001,9506967,1,1000009999,spaghetti,47,209955,0,0
girgs/girg1900_6.soap,10001,9507775,1,1000009999,gabow,86,1887,0,2
girgs/girg1900_6.soap,10001,9507775,1,1000009999,spaghetti,52,229183,0,0
girgs/girg1900_7.soap,10001,9507507,1,1000009999,gabow,89,1838,0,2
girgs/girg1900_7.soap,10001,9507507,1,1000009999,spaghetti,53,235184,0,0
girgs/girg1900_8.soap,10001,9510558,1,1000009999,gabow,84,1834,0,2
girgs/girg1900_8.soap,10001,9510558,1,1000009999,spaghetti,46,219925,0,0
girgs/girg1900_9.soap,10001,9511116,1,1000009999,gabow,90,1835,0,2
girgs/girg1900_9.soap,10001,9511116,1,1000009999,spaghetti,52,164499,0,0
girgs/girg2000_0.soap,10001,10013028,1,1000009999,gabow,93,1966,0,2
girgs/girg2000_0.soap,10001,10013028,1,1000009999,spaghetti,53,253832,0,0
girgs/girg2000_1.soap,10001,10005623,1,1000009999,gabow,86,1948,0,2
girgs/girg2000_1.soap,10001,10005623,1,1000009999,spaghetti,47,187622,0,0
girgs/girg2000_2.soap,10001,10007963,1,1000009999,gabow,93,1969,0,2
girgs/girg2000_2.soap,10001,10007963,1,1000009999,spaghetti,54,258054,0,0
girgs/girg2000_3.soap,10001,10007872,1,1000009999,gabow,93,1968,0,2
girgs/girg2000_3.soap,10001,10007872,1,1000009999,spaghetti,53,312078,0,0
girgs/girg2000_4.soap,10001,10010701,1,1000009999,gabow,86,1959,0,2
girgs/girg2000_4.soap,10001,10010701,1,1000009999,spaghetti,47,249738,0,0
girgs/girg2000_5.soap,10001,10010010,1,1000009999,gabow,94,2026,0,2
girgs/girg2000_5.soap,10001,10010010,1,1000009999,spaghetti,54,206359,0,0
girgs/girg2000_6.soap,10001,10013088,1,1000009999,gabow,89,1956,0,2
girgs/girg2000_6.soap,10001,10013088,1,1000009999,spaghetti,47,184114,0,0
girgs/girg2000_7.soap,10001,10008172,1,1000009999,gabow,93,1953,0,2
girgs/girg2000_7.soap,10001,10008172,1,1000009999,spaghetti,54,181251,0,0
girgs/girg2000_8.soap,10001,10010128,1,1000009999,gabow,87,2042,0,2
girgs/girg2000_8.soap,10001,10010128,1,1000009999,spaghetti,46,226492,0,0
girgs/girg2000_9.soap,10001,10011592,1,1000009999,gabow,88,1958,0,2
girgs/girg2000_9.soap,10001,10011592,1,1000009999,spaghetti,48,258319,0,0
